original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
61682,O produto não foi entregue. Tive que retira lo no correio na segunda tentativa porque minguem informou o horário de funcionamento para a retirada do produto. Não fiquei satisfeito com a entrega. ,o produto nao foi entregue. tive que retira lo no correio na segunda tentativa porque minguem informou o horario de funcionamento para a retirada do produto. nao fiquei satisfeito com a entrega. ,"['produto', 'nao', 'foi', 'entregue', 'tive', 'que', 'retira', 'lo', 'no', 'correio', 'na', 'segunda', 'tentativa', 'porque', 'minguem', 'informou', 'horario', 'de', 'funcionamento', 'para', 'retirada', 'do', 'produto', 'nao', 'fiquei', 'satisfeito', 'com', 'entrega']",,3,-1,9
70084,Produtos bons,produtos bons,"['produtos', 'bons']",1.0,4,1,1
14689,Antes Du prazo recomendo🤙,antes du prazo recomendo🤙,"['antes', 'du', 'prazo', 'recomendo']",1.0,5,9,9
96807,adoro comprar nas americas ,adoro comprar nas americas ,"['adoro', 'comprar', 'nas', 'americas']",1.0,5,9,9
5419,Chegou quebrada pois a embalagem era péssima ,chegou quebrada pois a embalagem era pessima ,"['chegou', 'quebrada', 'pois', 'embalagem', 'era', 'pessima']",0.0,2,1,1
3326,Ok.,ok.,['ok'],1.0,5,3,3
4675,"Não recomendo e nem compraria de novo nesse site, pois quando coloquei na minha cesta tava um preço e passou uns dias e fui fechar a compra o mesmo estava com 20,00 de diferença a menos!","nao recomendo e nem compraria de novo nesse site, pois quando coloquei na minha cesta tava um preco e passou uns dias e fui fechar a compra o mesmo estava com 20,00 de diferenca a menos!","['nao', 'recomendo', 'nem', 'compraria', 'de', 'novo', 'nesse', 'site', 'pois', 'quando', 'coloquei', 'na', 'minha', 'cesta', 'tava', 'um', 'preco', 'passou', 'uns', 'dias', 'fui', 'fechar', 'compra', 'mesmo', 'estava', 'com', '20', '00', 'de', 'diferenca', 'menos']",0.0,2,7,7
78883,Eu fui receber mas tinha apenas um produto entrei em contato com a loja e eles me informaram que ainda vão entregar os que faltam então por isso considero que ainda não recebi o produto ,eu fui receber mas tinha apenas um produto entrei em contato com a loja e eles me informaram que ainda vao entregar os que faltam entao por isso considero que ainda nao recebi o produto ,"['eu', 'fui', 'receber', 'mas', 'tinha', 'apenas', 'um', 'produto', 'entrei', 'em', 'contato', 'com', 'loja', 'eles', 'me', 'informaram', 'que', 'ainda', 'vao', 'entregar', 'os', 'que', 'faltam', 'entao', 'por', 'isso', 'considero', 'que', 'ainda', 'nao', 'recebi', 'produto']",,3,-1,5
34106,"Gostei do produto o prazo de entrega foi dentro do previsto,recomendo sim,o produto é exatamente o que esperava produto de boa qualidade. ","gostei do produto o prazo de entrega foi dentro do previsto,recomendo sim,o produto e exatamente o que esperava produto de boa qualidade. ","['gostei', 'do', 'produto', 'prazo', 'de', 'entrega', 'foi', 'dentro', 'do', 'previsto', 'recomendo', 'sim', 'produto', 'exatamente', 'que', 'esperava', 'produto', 'de', 'boa', 'qualidade']",1.0,5,7,7
35081,O espelho veio muito arranhado péssimo. ,o espelho veio muito arranhado pessimo. ,"['espelho', 'veio', 'muito', 'arranhado', 'pessimo']",0.0,2,10,10
8606,Entrega rápida,entrega rapida,"['entrega', 'rapida']",1.0,5,7,7
29819,ta funcionando bem,ta funcionando bem,"['ta', 'funcionando', 'bem']",1.0,4,10,10
19197,Relógio muito bom. Possui vários modelos com bom acabamento e estilos. ,relogio muito bom. possui varios modelos com bom acabamento e estilos. ,"['relogio', 'muito', 'bom', 'possui', 'varios', 'modelos', 'com', 'bom', 'acabamento', 'estilos']",1.0,5,4,4
31567,"O produto chegou com a caixa amaçada... Como se tivessem colocado algo em cima dela. No entanto, sem avarias, mas negligência com o produto.","o produto chegou com a caixa amacada... como se tivessem colocado algo em cima dela. no entanto, sem avarias, mas negligencia com o produto.","['produto', 'chegou', 'com', 'caixa', 'amacada', 'como', 'se', 'tivessem', 'colocado', 'algo', 'em', 'cima', 'dela', 'no', 'entanto', 'sem', 'avarias', 'mas', 'negligencia', 'com', 'produto']",,3,-1,5
16474,"EU COMPREI 2 PRODUTOS IGUAIS E RECEBI APENAS 1, MAS PAGUEI PELOS 2. ESTOU AGUARDANDO UMA RESPOSTA DA EMPRESA.","eu comprei 2 produtos iguais e recebi apenas 1, mas paguei pelos 2. estou aguardando uma resposta da empresa.","['eu', 'comprei', 'produtos', 'iguais', 'recebi', 'apenas', 'mas', 'paguei', 'pelos', 'estou', 'aguardando', 'uma', 'resposta', 'da', 'empresa']",0.0,1,7,7
57303,O produto foi entregue antes da data.,o produto foi entregue antes da data.,"['produto', 'foi', 'entregue', 'antes', 'da', 'data']",1.0,5,8,8
66233,"Excelente qualidade, adorei e recomendo!!","excelente qualidade, adorei e recomendo!!","['excelente', 'qualidade', 'adorei', 'recomendo']",1.0,5,9,9
21971,Essa foi a primeira vez que comprei no site estou muito satisfeito!,essa foi a primeira vez que comprei no site estou muito satisfeito!,"['essa', 'foi', 'primeira', 'vez', 'que', 'comprei', 'no', 'site', 'estou', 'muito', 'satisfeito']",1.0,5,1,1
15634,Produto chegou dentro do esperado.,produto chegou dentro do esperado.,"['produto', 'chegou', 'dentro', 'do', 'esperado']",1.0,4,9,9
94404,produto e baixa qualidade pelo preço. Não gostei. ,produto e baixa qualidade pelo preco. nao gostei. ,"['produto', 'baixa', 'qualidade', 'pelo', 'preco', 'nao', 'gostei']",0.0,2,9,9
31550,Ótimo vendedor recomendo a todos.,otimo vendedor recomendo a todos.,"['otimo', 'vendedor', 'recomendo', 'todos']",1.0,5,6,5
5200,vocês e muito pontual,voces e muito pontual,"['voces', 'muito', 'pontual']",0.0,1,4,4
75312,Ótimo ,otimo ,['otimo'],1.0,5,2,2
95349,Recomendo a loja e o produto ,recomendo a loja e o produto ,"['recomendo', 'loja', 'produto']",1.0,5,2,2
25177,Já passou há muito tempo do prazo estipulado e ainda não recebi o produto ,ja passou ha muito tempo do prazo estipulado e ainda nao recebi o produto ,"['ja', 'passou', 'ha', 'muito', 'tempo', 'do', 'prazo', 'estipulado', 'ainda', 'nao', 'recebi', 'produto']",0.0,1,5,5
62569,Recebi outro perfume e não o emcomendado,recebi outro perfume e nao o emcomendado,"['recebi', 'outro', 'perfume', 'nao', 'emcomendado']",0.0,1,6,6
88473,Muito bom o acessório a luva.,muito bom o acessorio a luva.,"['muito', 'bom', 'acessorio', 'luva']",1.0,4,3,3
9536,Linda bolsa ,linda bolsa ,"['linda', 'bolsa']",1.0,5,3,3
67420,"Recebi a máscara com trincas no acrílico frontal, como faço para reclamar?","recebi a mascara com trincas no acrilico frontal, como faco para reclamar?","['recebi', 'mascara', 'com', 'trincas', 'no', 'acrilico', 'frontal', 'como', 'faco', 'para', 'reclamar']",1.0,4,8,8
52106,Comprei dois conjuntos de 30 cabides mas recebi apenas um. Aguardo contato referente ao segundo conjunto. Obrigada.,comprei dois conjuntos de 30 cabides mas recebi apenas um. aguardo contato referente ao segundo conjunto. obrigada.,"['comprei', 'dois', 'conjuntos', 'de', '30', 'cabides', 'mas', 'recebi', 'apenas', 'um', 'aguardo', 'contato', 'referente', 'ao', 'segundo', 'conjunto', 'obrigada']",0.0,2,1,1
59242,Gostei do produto. Dei de presente ao meu esposo. Ele adorou. Produto muito bom.,gostei do produto. dei de presente ao meu esposo. ele adorou. produto muito bom.,"['gostei', 'do', 'produto', 'dei', 'de', 'presente', 'ao', 'meu', 'esposo', 'ele', 'adorou', 'produto', 'muito', 'bom']",1.0,5,1,1
30008,"Produto chegou muito rápido, bem embalado. Recomendo está loja.","produto chegou muito rapido, bem embalado. recomendo esta loja.","['produto', 'chegou', 'muito', 'rapido', 'bem', 'embalado', 'recomendo', 'esta', 'loja']",1.0,5,10,10
94559,Excelente ,excelente ,['excelente'],1.0,5,4,4
49480,"Recebi o produto bem antes do prazo. Ainda não foi testado, pois, é presente e não foi entregue.","recebi o produto bem antes do prazo. ainda nao foi testado, pois, e presente e nao foi entregue.","['recebi', 'produto', 'bem', 'antes', 'do', 'prazo', 'ainda', 'nao', 'foi', 'testado', 'pois', 'presente', 'nao', 'foi', 'entregue']",1.0,5,1,1
20615,o produto é bom e lindo. mto satisfeita,o produto e bom e lindo. mto satisfeita,"['produto', 'bom', 'lindo', 'mto', 'satisfeita']",1.0,5,2,2
11931,Amei o produto ótimo preço atendeu minhas expectativas .,amei o produto otimo preco atendeu minhas expectativas .,"['amei', 'produto', 'otimo', 'preco', 'atendeu', 'minhas', 'expectativas']",1.0,5,10,10
52006,lindo,lindo,['lindo'],1.0,5,7,7
77645,"Serviço prestado de forma elogiável. Rogo que permaneçam sempre assim, pois o produto foi entregue bem antes do tempo.","servico prestado de forma elogiavel. rogo que permanecam sempre assim, pois o produto foi entregue bem antes do tempo.","['servico', 'prestado', 'de', 'forma', 'elogiavel', 'rogo', 'que', 'permanecam', 'sempre', 'assim', 'pois', 'produto', 'foi', 'entregue', 'bem', 'antes', 'do', 'tempo']",1.0,5,2,2
73893,Gostei muito eficiente e o produto chegou certinho bem embalado no prazo ,gostei muito eficiente e o produto chegou certinho bem embalado no prazo ,"['gostei', 'muito', 'eficiente', 'produto', 'chegou', 'certinho', 'bem', 'embalado', 'no', 'prazo']",1.0,5,7,7
48270,Recebi antes do prazo e achei otimo!,recebi antes do prazo e achei otimo!,"['recebi', 'antes', 'do', 'prazo', 'achei', 'otimo']",1.0,4,2,2
92624,A MERCADORIA CHEGOU ANTES DO PRAZO PREVISTO. FELIZ COM A COMPRA.,a mercadoria chegou antes do prazo previsto. feliz com a compra.,"['mercadoria', 'chegou', 'antes', 'do', 'prazo', 'previsto', 'feliz', 'com', 'compra']",1.0,5,5,5
37780,muito bom,muito bom,"['muito', 'bom']",1.0,5,6,6
34499,Muito bom,muito bom,"['muito', 'bom']",,3,-1,10
87342,a loja cancelou a compra por motivo de não ter o produto no estoque,a loja cancelou a compra por motivo de nao ter o produto no estoque,"['loja', 'cancelou', 'compra', 'por', 'motivo', 'de', 'nao', 'ter', 'produto', 'no', 'estoque']",0.0,1,2,2
19576,Nunca tive problemas!,nunca tive problemas!,"['nunca', 'tive', 'problemas']",1.0,5,3,3
3200,Vcs deveriam mandar o manual em português recomendo.,vcs deveriam mandar o manual em portugues recomendo.,"['vcs', 'deveriam', 'mandar', 'manual', 'em', 'portugues', 'recomendo']",1.0,4,5,5
30179,"Produto veio conforme o desejado, e muito antes do prazo. recomendo.","produto veio conforme o desejado, e muito antes do prazo. recomendo.","['produto', 'veio', 'conforme', 'desejado', 'muito', 'antes', 'do', 'prazo', 'recomendo']",1.0,5,2,2
84973,"Loja excelente, entrega muito rápida.","loja excelente, entrega muito rapida.","['loja', 'excelente', 'entrega', 'muito', 'rapida']",1.0,5,8,8
97967,"Embora eu ter recebido o produto em dias, mas o meu produto veio com avaria o produto foi uma película de um smartphone da Asus zenfone 3 zoom a película veio trincada...","embora eu ter recebido o produto em dias, mas o meu produto veio com avaria o produto foi uma pelicula de um smartphone da asus zenfone 3 zoom a pelicula veio trincada...","['embora', 'eu', 'ter', 'recebido', 'produto', 'em', 'dias', 'mas', 'meu', 'produto', 'veio', 'com', 'avaria', 'produto', 'foi', 'uma', 'pelicula', 'de', 'um', 'smartphone', 'da', 'asus', 'zenfone', 'zoom', 'pelicula', 'veio', 'trincada']",0.0,2,8,8
47341,"demorou muito a chegar, mas não sei se a culpa foi do vendedor...","demorou muito a chegar, mas nao sei se a culpa foi do vendedor...","['demorou', 'muito', 'chegar', 'mas', 'nao', 'sei', 'se', 'culpa', 'foi', 'do', 'vendedor']",,3,-1,2
17727,Mais fotos do produto no site ,mais fotos do produto no site ,"['mais', 'fotos', 'do', 'produto', 'no', 'site']",1.0,4,4,4
13236,"Atraso na entrega sem dar satisfação ao cliente, que com certeza escolheu o produto com cuidado e com as melhores expectativas. Falta de consideração.","atraso na entrega sem dar satisfacao ao cliente, que com certeza escolheu o produto com cuidado e com as melhores expectativas. falta de consideracao.","['atraso', 'na', 'entrega', 'sem', 'dar', 'satisfacao', 'ao', 'cliente', 'que', 'com', 'certeza', 'escolheu', 'produto', 'com', 'cuidado', 'com', 'as', 'melhores', 'expectativas', 'falta', 'de', 'consideracao']",0.0,1,1,1
11361,"não chegaram todos os produtos
está chegando cada dia um, em separado","nao chegaram todos os produtos
esta chegando cada dia um, em separado","['nao', 'chegaram', 'todos', 'os', 'produtos', 'esta', 'chegando', 'cada', 'dia', 'um', 'em', 'separado']",0.0,1,8,8
88798,Tudo dentro do combinado,tudo dentro do combinado,"['tudo', 'dentro', 'do', 'combinado']",1.0,5,8,8
40798,"AO CONTRÁRIO da loja ""LADY HAIR PROFISSIONAL"" que me enviou produto com prazo de validade com menos de um mês (comprei em setembro e produto expira em outubro). 
Esta loja eu recomendo
","ao contrario da loja ""lady hair profissional"" que me enviou produto com prazo de validade com menos de um mes (comprei em setembro e produto expira em outubro). 
esta loja eu recomendo
","['ao', 'contrario', 'da', 'loja', 'lady', 'hair', 'profissional', 'que', 'me', 'enviou', 'produto', 'com', 'prazo', 'de', 'validade', 'com', 'menos', 'de', 'um', 'mes', 'comprei', 'em', 'setembro', 'produto', 'expira', 'em', 'outubro', 'esta', 'loja', 'eu', 'recomendo']",1.0,5,6,5
74256,o produto veio correto e a entrega rápida,o produto veio correto e a entrega rapida,"['produto', 'veio', 'correto', 'entrega', 'rapida']",1.0,5,1,1
79149,Não é o produto que queria tento fazer a devolução e não me respondem.,nao e o produto que queria tento fazer a devolucao e nao me respondem.,"['nao', 'produto', 'que', 'queria', 'tento', 'fazer', 'devolucao', 'nao', 'me', 'respondem']",0.0,1,9,9
66400,"Sempre comprei na lannister e não tive problemas,mas dessa vez não recebi o produto.","sempre comprei na lannister e nao tive problemas,mas dessa vez nao recebi o produto.","['sempre', 'comprei', 'na', 'lannister', 'nao', 'tive', 'problemas', 'mas', 'dessa', 'vez', 'nao', 'recebi', 'produto']",0.0,1,1,1
29121,super recomendo,super recomendo,"['super', 'recomendo']",1.0,5,2,2
81358,Adoro comprar nas lannister,adoro comprar nas lannister,"['adoro', 'comprar', 'nas', 'lannister']",1.0,5,10,10
3887,Ótimos produtos preço bom,otimos produtos preco bom,"['otimos', 'produtos', 'preco', 'bom']",1.0,5,5,5
12444,"recomendo esta empresa pois tudo que foi acordado, foi realizado. estou muito satisfeito","recomendo esta empresa pois tudo que foi acordado, foi realizado. estou muito satisfeito","['recomendo', 'esta', 'empresa', 'pois', 'tudo', 'que', 'foi', 'acordado', 'foi', 'realizado', 'estou', 'muito', 'satisfeito']",1.0,5,7,7
99529,Ainda não recebi a blusa na entrega ,ainda nao recebi a blusa na entrega ,"['ainda', 'nao', 'recebi', 'blusa', 'na', 'entrega']",1.0,5,10,10
17866,Não gostei por que me mandaram a cor errada,nao gostei por que me mandaram a cor errada,"['nao', 'gostei', 'por', 'que', 'me', 'mandaram', 'cor', 'errada']",0.0,1,10,10
26541,Mandei diversas reclamações e somente um foi respondida porém não atendida.,mandei diversas reclamacoes e somente um foi respondida porem nao atendida.,"['mandei', 'diversas', 'reclamacoes', 'somente', 'um', 'foi', 'respondida', 'porem', 'nao', 'atendida']",0.0,1,5,5
38438,A entrega poderia ser mais rápida!,a entrega poderia ser mais rapida!,"['entrega', 'poderia', 'ser', 'mais', 'rapida']",,3,-1,1
96419,"RECOMENDO A LOJA, MAS O PERFUME NÃO. TEM CHEIRO DE NADA! ","recomendo a loja, mas o perfume nao. tem cheiro de nada! ","['recomendo', 'loja', 'mas', 'perfume', 'nao', 'tem', 'cheiro', 'de', 'nada']",0.0,1,2,2
59978,Excelente produto. Entrega rápida! ,excelente produto. entrega rapida! ,"['excelente', 'produto', 'entrega', 'rapida']",1.0,5,9,9
8060,recomendo,recomendo,['recomendo'],1.0,5,8,8
60943,Chegou na hora que eu mais precisava.,chegou na hora que eu mais precisava.,"['chegou', 'na', 'hora', 'que', 'eu', 'mais', 'precisava']",1.0,5,7,7
98546,"O que faltou foi ter enviado o manual em português pois está todo em inglês, por isso não posso dar 5 estrelas pois até para testar vai ser difícil!!","o que faltou foi ter enviado o manual em portugues pois esta todo em ingles, por isso nao posso dar 5 estrelas pois ate para testar vai ser dificil!!","['que', 'faltou', 'foi', 'ter', 'enviado', 'manual', 'em', 'portugues', 'pois', 'esta', 'todo', 'em', 'ingles', 'por', 'isso', 'nao', 'posso', 'dar', 'estrelas', 'pois', 'ate', 'para', 'testar', 'vai', 'ser', 'dificil']",,3,-1,5
97968,"Bom, barato e rápido! ","bom, barato e rapido! ","['bom', 'barato', 'rapido']",1.0,5,9,9
98095,"Prazo da entrega já venceu, e até agora n chegou minha mercadoria, 2 meses já.","prazo da entrega ja venceu, e ate agora n chegou minha mercadoria, 2 meses ja.","['prazo', 'da', 'entrega', 'ja', 'venceu', 'ate', 'agora', 'chegou', 'minha', 'mercadoria', 'meses', 'ja']",0.0,1,1,1
38821,"meu produto não chegou em minha casa, me enviaram um email dizendo que havia ocorrido uma ocorrência ,mas, não me comunicaram qual e o que fazer.
","meu produto nao chegou em minha casa, me enviaram um email dizendo que havia ocorrido uma ocorrencia ,mas, nao me comunicaram qual e o que fazer.
","['meu', 'produto', 'nao', 'chegou', 'em', 'minha', 'casa', 'me', 'enviaram', 'um', 'email', 'dizendo', 'que', 'havia', 'ocorrido', 'uma', 'ocorrencia', 'mas', 'nao', 'me', 'comunicaram', 'qual', 'que', 'fazer']",0.0,1,5,5
37850,"Rápido na entrega parabéns 
","rapido na entrega parabens 
","['rapido', 'na', 'entrega', 'parabens']",1.0,5,10,9
98553,"Péssimo parceiro para o stark trabalhar. Não entregou o produto, não respondeu as mensagens que deixei através do site do stark. Estou realmente decepcionada.","pessimo parceiro para o stark trabalhar. nao entregou o produto, nao respondeu as mensagens que deixei atraves do site do stark. estou realmente decepcionada.","['pessimo', 'parceiro', 'para', 'stark', 'trabalhar', 'nao', 'entregou', 'produto', 'nao', 'respondeu', 'as', 'mensagens', 'que', 'deixei', 'atraves', 'do', 'site', 'do', 'stark', 'estou', 'realmente', 'decepcionada']",0.0,1,1,1
